Year,Month,rate_display_pct,virus,branch,phase
2025,2,6.855081178592905,HRV,minimal_corrected,phase2
2025,3,15.179891572203056,HRV,minimal_corrected,phase2
2025,4,23.45309381237525,HRV,minimal_corrected,phase2
2025,5,18.19090454772613,HRV,minimal_corrected,phase2
2025,6,17.69505354411015,HRV,minimal_corrected,phase2
2025,7,12.443584784010316,HRV,minimal_corrected,phase2
2025,8,9.84251968503937,HRV,minimal_corrected,phase2
2025,9,17.36163760424564,HRV,minimal_corrected,phase2
2025,10,25.017869907076484,HRV,minimal_corrected,phase2
2025,11,29.923761118170265,HRV,minimal_corrected,phase2
2019,2,,MP,minimal_corrected,phase2
2019,3,8.928571428571429,MP,minimal_corrected,phase2
2019,4,11.682242990654206,MP,minimal_corrected,phase2
2019,5,24.291497975708506,MP,minimal_corrected,phase2
2019,6,22.25519287833828,MP,minimal_corrected,phase2
2019,7,24.69733656174334,MP,minimal_corrected,phase2
2019,8,32.89473684210527,MP,minimal_corrected,phase2
2019,9,25.93457943925233,MP,minimal_corrected,phase2
2019,10,15.737704918032788,MP,minimal_corrected,phase2
2019,11,9.58904109589041,MP,minimal_corrected,phase2
2019,12,5.421686746987952,MP,minimal_corrected,phase2
2020,1,2.216427640156454,MP,minimal_corrected,phase2
2020,2,2.2508038585209005,MP,minimal_corrected,phase2
2020,3,1.5086206896551724,MP,minimal_corrected,phase2
2020,4,0.4032258064516129,MP,minimal_corrected,phase2
2020,5,0.5780346820809248,MP,minimal_corrected,phase2
2020,6,0.9389671361502347,MP,minimal_corrected,phase2
2020,7,0.0,MP,minimal_corrected,phase2
2020,8,0.4424778761061947,MP,minimal_corrected,phase2
2020,9,0.0,MP,minimal_corrected,phase2
2020,10,2.684563758389262,MP,minimal_corrected,phase2
2020,11,0.966183574879227,MP,minimal_corrected,phase2
2020,12,0.4385964912280701,MP,minimal_corrected,phase2
2021,1,0.0,MP,minimal_corrected,phase2
2021,2,0.7518796992481203,MP,minimal_corrected,phase2
2021,3,0.5128205128205128,MP,minimal_corrected,phase2
2021,4,0.0,MP,minimal_corrected,phase2
2021,5,0.0,MP,minimal_corrected,phase2
2021,6,1.3888888888888888,MP,minimal_corrected,phase2
2021,7,1.2422360248447204,MP,minimal_corrected,phase2
2021,8,0.3636363636363636,MP,minimal_corrected,phase2
2021,9,1.5037593984962403,MP,minimal_corrected,phase2
2021,10,1.5151515151515151,MP,minimal_corrected,phase2
2021,11,0.0,MP,minimal_corrected,phase2
2021,12,0.0,MP,minimal_corrected,phase2
2022,1,0.5390835579514826,MP,minimal_corrected,phase2
2022,2,0.0,MP,minimal_corrected,phase2
2022,3,0.8163265306122449,MP,minimal_corrected,phase2
2022,4,0.9025270758122744,MP,minimal_corrected,phase2
2022,5,1.4925373134328357,MP,minimal_corrected,phase2
2022,6,1.002865329512894,MP,minimal_corrected,phase2
2022,7,2.409638554216868,MP,minimal_corrected,phase2
2022,8,4.651162790697675,MP,minimal_corrected,phase2
2022,9,2.898550724637681,MP,minimal_corrected,phase2
2022,10,4.291845493562231,MP,minimal_corrected,phase2
2022,11,1.608187134502924,MP,minimal_corrected,phase2
2022,12,2.4115755627009645,MP,minimal_corrected,phase2
2023,1,1.965923984272608,MP,minimal_corrected,phase2
2023,2,0.6276150627615062,MP,minimal_corrected,phase2
2023,3,1.899441340782123,MP,minimal_corrected,phase2
2023,4,3.045186640471513,MP,minimal_corrected,phase2
2023,5,4.673590504451038,MP,minimal_corrected,phase2
2023,6,7.262996941896024,MP,minimal_corrected,phase2
2023,7,19.05476369092273,MP,minimal_corrected,phase2
2023,8,22.870299309286263,MP,minimal_corrected,phase2
2023,9,30.303030303030305,MP,minimal_corrected,phase2
2023,10,41.19611414693382,MP,minimal_corrected,phase2
2023,11,36.75198587819947,MP,minimal_corrected,phase2
2023,12,29.254007398273732,MP,minimal_corrected,phase2
2024,1,0.7496251874062968,MP,minimal_corrected,phase2
2024,2,1.240694789081886,MP,minimal_corrected,phase2
2024,3,0.9538950715421304,MP,minimal_corrected,phase2
2024,4,1.060070671378092,MP,minimal_corrected,phase2
2024,5,0.984251968503937,MP,minimal_corrected,phase2
2024,6,1.5945330296127564,MP,minimal_corrected,phase2
2024,7,1.715686274509804,MP,minimal_corrected,phase2
2024,8,3.3457249070631967,MP,minimal_corrected,phase2
2024,9,0.0,MP,minimal_corrected,phase2
2024,10,0.5586592178770949,MP,minimal_corrected,phase2
2024,11,0.0,MP,minimal_corrected,phase2
2024,12,0.4329004329004329,MP,minimal_corrected,phase2
2025,1,3.1909901454716096,MP,minimal_corrected,phase2
2025,2,2.0771513353115725,MP,minimal_corrected,phase2
2025,3,1.4118792599805257,MP,minimal_corrected,phase2
2025,4,0.8374384236453201,MP,minimal_corrected,phase2
2025,5,0.8399209486166008,MP,minimal_corrected,phase2
2025,6,0.6542526421741319,MP,minimal_corrected,phase2
2025,7,0.4478566858605247,MP,minimal_corrected,phase2
2025,8,0.622568093385214,MP,minimal_corrected,phase2
2025,9,0.8333333333333334,MP,minimal_corrected,phase2
2025,10,1.0007147962830594,MP,minimal_corrected,phase2
2025,11,0.9529860228716646,MP,minimal_corrected,phase2
2019,2,,HMPV,minimal_corrected,phase2
2019,3,15.178571428571429,HMPV,minimal_corrected,phase2
2019,4,10.74766355140187,HMPV,minimal_corrected,phase2
2019,5,2.834008097165992,HMPV,minimal_corrected,phase2
2019,6,1.7804154302670625,HMPV,minimal_corrected,phase2
2019,7,0.7263922518159807,HMPV,minimal_corrected,phase2
2019,8,0.3759398496240601,HMPV,minimal_corrected,phase2
2019,9,0.7009345794392523,HMPV,minimal_corrected,phase2
2019,10,0.3278688524590163,HMPV,minimal_corrected,phase2
2019,11,0.0,HMPV,minimal_corrected,phase2
2019,12,0.2008032128514056,HMPV,minimal_corrected,phase2
2020,1,1.1734028683181226,HMPV,minimal_corrected,phase2
2020,2,0.3211991434689507,HMPV,minimal_corrected,phase2
2020,3,0.2150537634408602,HMPV,minimal_corrected,phase2
2020,4,0.0,HMPV,minimal_corrected,phase2
2020,5,0.0,HMPV,minimal_corrected,phase2
2020,6,0.0,HMPV,minimal_corrected,phase2
2020,7,0.4048582995951417,HMPV,minimal_corrected,phase2
2020,8,0.0,HMPV,minimal_corrected,phase2
2020,9,0.8097165991902834,HMPV,minimal_corrected,phase2
2020,10,0.6711409395973155,HMPV,minimal_corrected,phase2
2020,11,0.966183574879227,HMPV,minimal_corrected,phase2
2020,12,8.771929824561402,HMPV,minimal_corrected,phase2
2021,1,7.518796992481203,HMPV,minimal_corrected,phase2
2021,2,1.5037593984962403,HMPV,minimal_corrected,phase2
2021,3,2.051282051282051,HMPV,minimal_corrected,phase2
2021,4,0.0,HMPV,minimal_corrected,phase2
2021,5,0.0,HMPV,minimal_corrected,phase2
2021,6,0.3472222222222222,HMPV,minimal_corrected,phase2
2021,7,0.0,HMPV,minimal_corrected,phase2
2021,8,0.0,HMPV,minimal_corrected,phase2
2021,9,0.0,HMPV,minimal_corrected,phase2
2021,10,0.0,HMPV,minimal_corrected,phase2
2021,11,0.0,HMPV,minimal_corrected,phase2
2021,12,0.3257328990228013,HMPV,minimal_corrected,phase2
2022,1,0.5390835579514826,HMPV,minimal_corrected,phase2
2022,2,1.5267175572519085,HMPV,minimal_corrected,phase2
2022,3,7.142857142857142,HMPV,minimal_corrected,phase2
2022,4,5.595667870036101,HMPV,minimal_corrected,phase2
2022,5,8.45771144278607,HMPV,minimal_corrected,phase2
2022,6,7.4498567335243555,HMPV,minimal_corrected,phase2
2022,7,3.1626506024096384,HMPV,minimal_corrected,phase2
2022,8,1.2522361359570662,HMPV,minimal_corrected,phase2
2022,9,1.207729468599034,HMPV,minimal_corrected,phase2
2022,10,0.2145922746781116,HMPV,minimal_corrected,phase2
2022,11,0.2928257686676427,HMPV,minimal_corrected,phase2
2022,12,0.487012987012987,HMPV,minimal_corrected,phase2
2023,1,0.0,HMPV,minimal_corrected,phase2
2023,2,0.0,HMPV,minimal_corrected,phase2
2023,3,0.0,HMPV,minimal_corrected,phase2
2023,4,0.3179650238473768,HMPV,minimal_corrected,phase2
2023,5,0.938337801608579,HMPV,minimal_corrected,phase2
2023,6,1.919385796545105,HMPV,minimal_corrected,phase2
2023,7,1.1764705882352942,HMPV,minimal_corrected,phase2
2023,8,0.8547008547008548,HMPV,minimal_corrected,phase2
2023,9,1.98019801980198,HMPV,minimal_corrected,phase2
2023,10,1.2875536480686696,HMPV,minimal_corrected,phase2
2023,11,2.389078498293516,HMPV,minimal_corrected,phase2
2023,12,1.1574074074074074,HMPV,minimal_corrected,phase2
2024,1,3.598200899550225,HMPV,minimal_corrected,phase2
2024,2,6.188118811881188,HMPV,minimal_corrected,phase2
2024,3,3.656597774244833,HMPV,minimal_corrected,phase2
2024,4,0.9057971014492754,HMPV,minimal_corrected,phase2
2024,5,1.276595744680851,HMPV,minimal_corrected,phase2
2024,6,0.4807692307692308,HMPV,minimal_corrected,phase2
2024,7,0.267379679144385,HMPV,minimal_corrected,phase2
2024,8,0.3968253968253968,HMPV,minimal_corrected,phase2
2024,9,0.0,HMPV,minimal_corrected,phase2
2024,10,0.625,HMPV,minimal_corrected,phase2
2024,11,0.0,HMPV,minimal_corrected,phase2
2024,12,0.91324200913242,HMPV,minimal_corrected,phase2
2025,1,0.4878048780487805,HMPV,minimal_corrected,phase2
2025,2,0.0,HMPV,minimal_corrected,phase2
2025,3,4.117647058823529,HMPV,minimal_corrected,phase2
2025,4,12.08053691275168,HMPV,minimal_corrected,phase2
2025,5,0.9345794392523364,HMPV,minimal_corrected,phase2
2025,6,0.5555555555555556,HMPV,minimal_corrected,phase2
2025,7,0.0,HMPV,minimal_corrected,phase2
2025,8,0.0,HMPV,minimal_corrected,phase2
2025,9,1.744186046511628,HMPV,minimal_corrected,phase2
2025,10,1.8867924528301887,HMPV,minimal_corrected,phase2
2025,11,0.7692307692307693,HMPV,minimal_corrected,phase2
2019,2,,HBOV,minimal_corrected,phase2
2019,3,0.0,HBOV,minimal_corrected,phase2
2019,4,0.0,HBOV,minimal_corrected,phase2
2019,5,0.4048582995951417,HBOV,minimal_corrected,phase2
2019,6,0.2967359050445104,HBOV,minimal_corrected,phase2
2019,7,2.663438256658596,HBOV,minimal_corrected,phase2
2019,8,2.621722846441948,HBOV,minimal_corrected,phase2
2019,9,3.504672897196261,HBOV,minimal_corrected,phase2
2019,10,3.934426229508197,HBOV,minimal_corrected,phase2
2019,11,4.657534246575342,HBOV,minimal_corrected,phase2
2019,12,3.614457831325301,HBOV,minimal_corrected,phase2
2020,1,1.1734028683181226,HBOV,minimal_corrected,phase2
2020,2,0.2141327623126338,HBOV,minimal_corrected,phase2
2020,3,0.2150537634408602,HBOV,minimal_corrected,phase2
2020,4,0.4,HBOV,minimal_corrected,phase2
2020,5,0.0,HBOV,minimal_corrected,phase2
2020,6,0.4694835680751174,HBOV,minimal_corrected,phase2
2020,7,0.0,HBOV,minimal_corrected,phase2
2020,8,0.0,HBOV,minimal_corrected,phase2
2020,9,0.0,HBOV,minimal_corrected,phase2
2020,10,1.342281879194631,HBOV,minimal_corrected,phase2
2020,11,1.4492753623188406,HBOV,minimal_corrected,phase2
2020,12,4.824561403508771,HBOV,minimal_corrected,phase2
2021,1,1.1278195488721805,HBOV,minimal_corrected,phase2
2021,2,0.0,HBOV,minimal_corrected,phase2
2021,3,1.0256410256410255,HBOV,minimal_corrected,phase2
2021,4,0.0,HBOV,minimal_corrected,phase2
2021,5,0.5524861878453038,HBOV,minimal_corrected,phase2
2021,6,2.083333333333333,HBOV,minimal_corrected,phase2
2021,7,2.1739130434782608,HBOV,minimal_corrected,phase2
2021,8,0.7272727272727273,HBOV,minimal_corrected,phase2
2021,9,0.0,HBOV,minimal_corrected,phase2
2021,10,0.7575757575757576,HBOV,minimal_corrected,phase2
2021,11,0.0,HBOV,minimal_corrected,phase2
2021,12,0.3257328990228013,HBOV,minimal_corrected,phase2
2022,1,0.2695417789757413,HBOV,minimal_corrected,phase2
2022,2,0.381679389312977,HBOV,minimal_corrected,phase2
2022,3,0.4081632653061224,HBOV,minimal_corrected,phase2
2022,4,0.7220216606498195,HBOV,minimal_corrected,phase2
2022,5,0.2487562189054726,HBOV,minimal_corrected,phase2
2022,6,1.002865329512894,HBOV,minimal_corrected,phase2
2022,7,1.6566265060240966,HBOV,minimal_corrected,phase2
2022,8,1.4311270125223614,HBOV,minimal_corrected,phase2
2022,9,2.657004830917874,HBOV,minimal_corrected,phase2
2022,10,3.648068669527897,HBOV,minimal_corrected,phase2
2022,11,3.3625730994152043,HBOV,minimal_corrected,phase2
2022,12,2.5974025974025974,HBOV,minimal_corrected,phase2
2023,1,0.3942181340341655,HBOV,minimal_corrected,phase2
2023,2,0.0,HBOV,minimal_corrected,phase2
2023,3,0.1342281879194631,HBOV,minimal_corrected,phase2
2023,4,0.3179650238473768,HBOV,minimal_corrected,phase2
2023,5,0.0,HBOV,minimal_corrected,phase2
2023,6,0.9596928982725528,HBOV,minimal_corrected,phase2
2023,7,0.0,HBOV,minimal_corrected,phase2
2023,8,0.2849002849002849,HBOV,minimal_corrected,phase2
2023,9,0.0,HBOV,minimal_corrected,phase2
2023,10,0.4291845493562232,HBOV,minimal_corrected,phase2
2023,11,0.6825938566552902,HBOV,minimal_corrected,phase2
2023,12,0.2314814814814814,HBOV,minimal_corrected,phase2
2024,1,0.0,HBOV,minimal_corrected,phase2
2024,2,0.2481389578163771,HBOV,minimal_corrected,phase2
2024,3,0.1589825119236884,HBOV,minimal_corrected,phase2
2024,4,0.0,HBOV,minimal_corrected,phase2
2024,5,0.2127659574468085,HBOV,minimal_corrected,phase2
2024,6,0.0,HBOV,minimal_corrected,phase2
2024,7,0.0,HBOV,minimal_corrected,phase2
2024,8,0.7936507936507936,HBOV,minimal_corrected,phase2
2024,9,0.0,HBOV,minimal_corrected,phase2
2024,10,1.25,HBOV,minimal_corrected,phase2
2024,11,1.5151515151515151,HBOV,minimal_corrected,phase2
2024,12,0.0,HBOV,minimal_corrected,phase2
2025,1,0.0,HBOV,minimal_corrected,phase2
2025,2,0.0,HBOV,minimal_corrected,phase2
2025,3,0.0,HBOV,minimal_corrected,phase2
2025,4,0.0,HBOV,minimal_corrected,phase2
2025,5,0.0,HBOV,minimal_corrected,phase2
2025,6,0.0,HBOV,minimal_corrected,phase2
2025,7,0.5882352941176471,HBOV,minimal_corrected,phase2
2025,8,1.3793103448275863,HBOV,minimal_corrected,phase2
2025,9,1.162790697674419,HBOV,minimal_corrected,phase2
2025,10,0.0,HBOV,minimal_corrected,phase2
2025,11,1.5384615384615383,HBOV,minimal_corrected,phase2
