Year,Month,Age_Group,rate_display_pct,virus,branch,phase
2022,12,75-89,0.0,HMPV,minimal_corrected,phase2
2022,12,>=90,0.6622516556291391,HMPV,minimal_corrected,phase2
2023,1,<1,0.0,HMPV,minimal_corrected,phase2
2023,1,1-3,0.0,HMPV,minimal_corrected,phase2
2023,1,4-12,0.0,HMPV,minimal_corrected,phase2
2023,1,13-17,,HMPV,minimal_corrected,phase2
2023,1,18-44,0.0,HMPV,minimal_corrected,phase2
2023,1,45-59,0.0,HMPV,minimal_corrected,phase2
2023,1,60-74,0.0,HMPV,minimal_corrected,phase2
2023,1,75-89,0.0,HMPV,minimal_corrected,phase2
2023,1,>=90,0.0,HMPV,minimal_corrected,phase2
2023,2,<1,0.0,HMPV,minimal_corrected,phase2
2023,2,1-3,0.0,HMPV,minimal_corrected,phase2
2023,2,4-12,0.0,HMPV,minimal_corrected,phase2
2023,2,13-17,,HMPV,minimal_corrected,phase2
2023,2,18-44,0.0,HMPV,minimal_corrected,phase2
2023,2,45-59,0.0,HMPV,minimal_corrected,phase2
2023,2,60-74,0.0,HMPV,minimal_corrected,phase2
2023,2,75-89,0.0,HMPV,minimal_corrected,phase2
2023,2,>=90,0.0,HMPV,minimal_corrected,phase2
2023,3,<1,0.0,HMPV,minimal_corrected,phase2
2023,3,1-3,0.0,HMPV,minimal_corrected,phase2
2023,3,4-12,0.0,HMPV,minimal_corrected,phase2
2023,3,13-17,,HMPV,minimal_corrected,phase2
2023,3,18-44,0.0,HMPV,minimal_corrected,phase2
2023,3,45-59,0.0,HMPV,minimal_corrected,phase2
2023,3,60-74,0.0,HMPV,minimal_corrected,phase2
2023,3,75-89,0.0,HMPV,minimal_corrected,phase2
2023,3,>=90,0.0,HMPV,minimal_corrected,phase2
2023,4,<1,2.272727272727273,HMPV,minimal_corrected,phase2
2023,4,1-3,0.0,HMPV,minimal_corrected,phase2
2023,4,4-12,0.0,HMPV,minimal_corrected,phase2
2023,4,13-17,,HMPV,minimal_corrected,phase2
2023,4,18-44,1.9230769230769231,HMPV,minimal_corrected,phase2
2023,4,45-59,0.0,HMPV,minimal_corrected,phase2
2023,4,60-74,0.0,HMPV,minimal_corrected,phase2
2023,4,75-89,0.0,HMPV,minimal_corrected,phase2
2023,4,>=90,0.0,HMPV,minimal_corrected,phase2
2023,5,<1,0.0,HMPV,minimal_corrected,phase2
2023,5,1-3,3.278688524590164,HMPV,minimal_corrected,phase2
2023,5,4-12,4.918032786885246,HMPV,minimal_corrected,phase2
2023,5,13-17,,HMPV,minimal_corrected,phase2
2023,5,18-44,1.4285714285714286,HMPV,minimal_corrected,phase2
2023,5,45-59,0.0,HMPV,minimal_corrected,phase2
2023,5,60-74,0.7194244604316548,HMPV,minimal_corrected,phase2
2023,5,75-89,0.0,HMPV,minimal_corrected,phase2
2023,5,>=90,0.0,HMPV,minimal_corrected,phase2
2023,6,<1,3.4482758620689653,HMPV,minimal_corrected,phase2
2023,6,1-3,9.615384615384617,HMPV,minimal_corrected,phase2
2023,6,4-12,7.317073170731707,HMPV,minimal_corrected,phase2
2023,6,13-17,,HMPV,minimal_corrected,phase2
2023,6,18-44,0.0,HMPV,minimal_corrected,phase2
2023,6,45-59,0.0,HMPV,minimal_corrected,phase2
2023,6,60-74,0.0,HMPV,minimal_corrected,phase2
2023,6,75-89,0.0,HMPV,minimal_corrected,phase2
2023,6,>=90,0.0,HMPV,minimal_corrected,phase2
2023,7,<1,0.0,HMPV,minimal_corrected,phase2
2023,7,1-3,,HMPV,minimal_corrected,phase2
2023,7,4-12,,HMPV,minimal_corrected,phase2
2023,7,13-17,,HMPV,minimal_corrected,phase2
2023,7,18-44,4.3478260869565215,HMPV,minimal_corrected,phase2
2023,7,45-59,0.0,HMPV,minimal_corrected,phase2
2023,7,60-74,0.0,HMPV,minimal_corrected,phase2
2023,7,75-89,3.125,HMPV,minimal_corrected,phase2
2023,7,>=90,0.9345794392523364,HMPV,minimal_corrected,phase2
2023,8,<1,0.0,HMPV,minimal_corrected,phase2
2023,8,1-3,,HMPV,minimal_corrected,phase2
2023,8,4-12,,HMPV,minimal_corrected,phase2
2023,8,13-17,,HMPV,minimal_corrected,phase2
2023,8,18-44,2.941176470588235,HMPV,minimal_corrected,phase2
2023,8,45-59,0.0,HMPV,minimal_corrected,phase2
2023,8,60-74,2.666666666666667,HMPV,minimal_corrected,phase2
2023,8,75-89,0.0,HMPV,minimal_corrected,phase2
2023,8,>=90,0.0,HMPV,minimal_corrected,phase2
2023,9,<1,,HMPV,minimal_corrected,phase2
2023,9,1-3,,HMPV,minimal_corrected,phase2
2023,9,4-12,,HMPV,minimal_corrected,phase2
2023,9,13-17,,HMPV,minimal_corrected,phase2
2023,9,18-44,2.702702702702702,HMPV,minimal_corrected,phase2
2023,9,45-59,2.631578947368421,HMPV,minimal_corrected,phase2
2023,9,60-74,1.5384615384615383,HMPV,minimal_corrected,phase2
2023,9,75-89,0.0,HMPV,minimal_corrected,phase2
2023,9,>=90,1.4492753623188406,HMPV,minimal_corrected,phase2
2023,10,<1,0.0,HMPV,minimal_corrected,phase2
2023,10,1-3,,HMPV,minimal_corrected,phase2
2023,10,4-12,,HMPV,minimal_corrected,phase2
2023,10,13-17,,HMPV,minimal_corrected,phase2
2023,10,18-44,3.7037037037037033,HMPV,minimal_corrected,phase2
2023,10,45-59,0.0,HMPV,minimal_corrected,phase2
2023,10,60-74,2.4390243902439024,HMPV,minimal_corrected,phase2
2023,10,75-89,2.3255813953488373,HMPV,minimal_corrected,phase2
2023,10,>=90,0.0,HMPV,minimal_corrected,phase2
2023,11,<1,,HMPV,minimal_corrected,phase2
2023,11,1-3,,HMPV,minimal_corrected,phase2
2023,11,4-12,,HMPV,minimal_corrected,phase2
2023,11,13-17,,HMPV,minimal_corrected,phase2
2023,11,18-44,0.0,HMPV,minimal_corrected,phase2
2023,11,45-59,0.0,HMPV,minimal_corrected,phase2
2023,11,60-74,3.5294117647058822,HMPV,minimal_corrected,phase2
2023,11,75-89,0.0,HMPV,minimal_corrected,phase2
2023,11,>=90,2.941176470588235,HMPV,minimal_corrected,phase2
2023,12,<1,,HMPV,minimal_corrected,phase2
2023,12,1-3,,HMPV,minimal_corrected,phase2
2023,12,4-12,,HMPV,minimal_corrected,phase2
2023,12,13-17,,HMPV,minimal_corrected,phase2
2023,12,18-44,0.0,HMPV,minimal_corrected,phase2
2023,12,45-59,3.125,HMPV,minimal_corrected,phase2
2023,12,60-74,1.574803149606299,HMPV,minimal_corrected,phase2
2023,12,75-89,0.9523809523809524,HMPV,minimal_corrected,phase2
2023,12,>=90,0.0,HMPV,minimal_corrected,phase2
2024,1,<1,,HMPV,minimal_corrected,phase2
2024,1,1-3,,HMPV,minimal_corrected,phase2
2024,1,4-12,,HMPV,minimal_corrected,phase2
2024,1,13-17,,HMPV,minimal_corrected,phase2
2024,1,18-44,1.282051282051282,HMPV,minimal_corrected,phase2
2024,1,45-59,5.769230769230769,HMPV,minimal_corrected,phase2
2024,1,60-74,5.154639175257731,HMPV,minimal_corrected,phase2
2024,1,75-89,1.875,HMPV,minimal_corrected,phase2
2024,1,>=90,3.061224489795918,HMPV,minimal_corrected,phase2
2024,2,<1,,HMPV,minimal_corrected,phase2
2024,2,4-12,,HMPV,minimal_corrected,phase2
2024,2,13-17,,HMPV,minimal_corrected,phase2
2024,2,18-44,8.823529411764707,HMPV,minimal_corrected,phase2
2024,2,45-59,10.20408163265306,HMPV,minimal_corrected,phase2
2024,2,60-74,5.88235294117647,HMPV,minimal_corrected,phase2
2024,2,75-89,6.481481481481481,HMPV,minimal_corrected,phase2
2024,2,>=90,2.197802197802198,HMPV,minimal_corrected,phase2
2024,3,<1,5.128205128205128,HMPV,minimal_corrected,phase2
2024,3,4-12,,HMPV,minimal_corrected,phase2
2024,3,13-17,,HMPV,minimal_corrected,phase2
2024,3,18-44,4.411764705882353,HMPV,minimal_corrected,phase2
2024,3,45-59,3.361344537815126,HMPV,minimal_corrected,phase2
2024,3,60-74,4.545454545454546,HMPV,minimal_corrected,phase2
2024,3,75-89,3.7735849056603774,HMPV,minimal_corrected,phase2
2024,3,>=90,1.7391304347826086,HMPV,minimal_corrected,phase2
2024,4,<1,,HMPV,minimal_corrected,phase2
2024,4,1-3,,HMPV,minimal_corrected,phase2
2024,4,4-12,,HMPV,minimal_corrected,phase2
2024,4,13-17,,HMPV,minimal_corrected,phase2
2024,4,18-44,0.0,HMPV,minimal_corrected,phase2
2024,4,45-59,2.1505376344086025,HMPV,minimal_corrected,phase2
2024,4,60-74,1.1764705882352942,HMPV,minimal_corrected,phase2
2024,4,75-89,0.9803921568627452,HMPV,minimal_corrected,phase2
2024,4,>=90,0.0,HMPV,minimal_corrected,phase2
2024,5,<1,,HMPV,minimal_corrected,phase2
2024,5,4-12,,HMPV,minimal_corrected,phase2
2024,5,13-17,,HMPV,minimal_corrected,phase2
2024,5,18-44,0.0,HMPV,minimal_corrected,phase2
2024,5,45-59,0.0,HMPV,minimal_corrected,phase2
2024,5,60-74,0.7407407407407408,HMPV,minimal_corrected,phase2
2024,5,75-89,2.1739130434782608,HMPV,minimal_corrected,phase2
2024,5,>=90,2.3255813953488373,HMPV,minimal_corrected,phase2
2024,6,<1,4.761904761904762,HMPV,minimal_corrected,phase2
2024,6,1-3,,HMPV,minimal_corrected,phase2
2024,6,4-12,,HMPV,minimal_corrected,phase2
2024,6,13-17,,HMPV,minimal_corrected,phase2
2024,6,18-44,0.0,HMPV,minimal_corrected,phase2
2024,6,45-59,1.3157894736842104,HMPV,minimal_corrected,phase2
2024,6,60-74,0.0,HMPV,minimal_corrected,phase2
2024,6,75-89,0.0,HMPV,minimal_corrected,phase2
2024,6,>=90,0.0,HMPV,minimal_corrected,phase2
2024,7,<1,,HMPV,minimal_corrected,phase2
2024,7,1-3,,HMPV,minimal_corrected,phase2
2024,7,4-12,,HMPV,minimal_corrected,phase2
2024,7,13-17,,HMPV,minimal_corrected,phase2
2024,7,18-44,0.0,HMPV,minimal_corrected,phase2
2024,7,45-59,1.36986301369863,HMPV,minimal_corrected,phase2
2024,7,60-74,0.0,HMPV,minimal_corrected,phase2
2024,7,75-89,0.0,HMPV,minimal_corrected,phase2
2024,7,>=90,0.0,HMPV,minimal_corrected,phase2
2024,8,<1,,HMPV,minimal_corrected,phase2
2024,8,1-3,,HMPV,minimal_corrected,phase2
2024,8,4-12,,HMPV,minimal_corrected,phase2
2024,8,18-44,3.333333333333333,HMPV,minimal_corrected,phase2
2024,8,45-59,0.0,HMPV,minimal_corrected,phase2
2024,8,60-74,0.0,HMPV,minimal_corrected,phase2
2024,8,75-89,0.0,HMPV,minimal_corrected,phase2
2024,8,>=90,0.0,HMPV,minimal_corrected,phase2
2024,9,<1,,HMPV,minimal_corrected,phase2
2024,9,4-12,,HMPV,minimal_corrected,phase2
2024,9,13-17,,HMPV,minimal_corrected,phase2
2024,9,18-44,,HMPV,minimal_corrected,phase2
2024,9,45-59,0.0,HMPV,minimal_corrected,phase2
2024,9,60-74,0.0,HMPV,minimal_corrected,phase2
2024,9,75-89,0.0,HMPV,minimal_corrected,phase2
2024,9,>=90,0.0,HMPV,minimal_corrected,phase2
2024,10,<1,,HMPV,minimal_corrected,phase2
2024,10,1-3,,HMPV,minimal_corrected,phase2
2024,10,4-12,,HMPV,minimal_corrected,phase2
2024,10,13-17,,HMPV,minimal_corrected,phase2
2024,10,18-44,,HMPV,minimal_corrected,phase2
2024,10,45-59,,HMPV,minimal_corrected,phase2
2024,10,60-74,0.0,HMPV,minimal_corrected,phase2
2024,10,75-89,2.941176470588235,HMPV,minimal_corrected,phase2
2024,10,>=90,0.0,HMPV,minimal_corrected,phase2
2024,11,<1,,HMPV,minimal_corrected,phase2
2024,11,1-3,,HMPV,minimal_corrected,phase2
2024,11,4-12,,HMPV,minimal_corrected,phase2
2024,11,13-17,,HMPV,minimal_corrected,phase2
2024,11,18-44,,HMPV,minimal_corrected,phase2
2024,11,45-59,0.0,HMPV,minimal_corrected,phase2
2024,11,60-74,0.0,HMPV,minimal_corrected,phase2
2024,11,75-89,0.0,HMPV,minimal_corrected,phase2
2024,11,>=90,0.0,HMPV,minimal_corrected,phase2
2024,12,<1,,HMPV,minimal_corrected,phase2
2024,12,1-3,,HMPV,minimal_corrected,phase2
2024,12,4-12,,HMPV,minimal_corrected,phase2
2024,12,13-17,,HMPV,minimal_corrected,phase2
2024,12,18-44,,HMPV,minimal_corrected,phase2
2024,12,45-59,,HMPV,minimal_corrected,phase2
2024,12,60-74,4.081632653061225,HMPV,minimal_corrected,phase2
2024,12,75-89,0.0,HMPV,minimal_corrected,phase2
2024,12,>=90,0.0,HMPV,minimal_corrected,phase2
2025,1,<1,,HMPV,minimal_corrected,phase2
2025,1,1-3,,HMPV,minimal_corrected,phase2
2025,1,4-12,,HMPV,minimal_corrected,phase2
2025,1,13-17,,HMPV,minimal_corrected,phase2
2025,1,18-44,0.0,HMPV,minimal_corrected,phase2
2025,1,45-59,0.0,HMPV,minimal_corrected,phase2
2025,1,60-74,1.4925373134328357,HMPV,minimal_corrected,phase2
2025,1,75-89,0.0,HMPV,minimal_corrected,phase2
2025,1,>=90,0.0,HMPV,minimal_corrected,phase2
2025,2,<1,,HMPV,minimal_corrected,phase2
2025,2,1-3,,HMPV,minimal_corrected,phase2
2025,2,4-12,,HMPV,minimal_corrected,phase2
2025,2,13-17,,HMPV,minimal_corrected,phase2
2025,2,18-44,,HMPV,minimal_corrected,phase2
2025,2,45-59,0.0,HMPV,minimal_corrected,phase2
2025,2,60-74,0.0,HMPV,minimal_corrected,phase2
2025,2,75-89,0.0,HMPV,minimal_corrected,phase2
2025,2,>=90,,HMPV,minimal_corrected,phase2
2025,3,<1,,HMPV,minimal_corrected,phase2
2025,3,1-3,,HMPV,minimal_corrected,phase2
2025,3,4-12,,HMPV,minimal_corrected,phase2
2025,3,13-17,,HMPV,minimal_corrected,phase2
2025,3,18-44,,HMPV,minimal_corrected,phase2
2025,3,45-59,0.0,HMPV,minimal_corrected,phase2
2025,3,60-74,2.380952380952381,HMPV,minimal_corrected,phase2
2025,3,75-89,4.651162790697675,HMPV,minimal_corrected,phase2
2025,3,>=90,3.571428571428571,HMPV,minimal_corrected,phase2
2025,4,<1,,HMPV,minimal_corrected,phase2
2025,4,1-3,,HMPV,minimal_corrected,phase2
2025,4,4-12,,HMPV,minimal_corrected,phase2
2025,4,13-17,,HMPV,minimal_corrected,phase2
2025,4,18-44,,HMPV,minimal_corrected,phase2
2025,4,45-59,,HMPV,minimal_corrected,phase2
2025,4,60-74,9.090909090909092,HMPV,minimal_corrected,phase2
2025,4,75-89,12.0,HMPV,minimal_corrected,phase2
2025,4,>=90,6.451612903225806,HMPV,minimal_corrected,phase2
2025,5,<1,,HMPV,minimal_corrected,phase2
2025,5,1-3,,HMPV,minimal_corrected,phase2
2025,5,4-12,,HMPV,minimal_corrected,phase2
2025,5,13-17,,HMPV,minimal_corrected,phase2
2025,5,18-44,0.0,HMPV,minimal_corrected,phase2
2025,5,45-59,2.564102564102564,HMPV,minimal_corrected,phase2
2025,5,60-74,0.0,HMPV,minimal_corrected,phase2
2025,5,75-89,0.0,HMPV,minimal_corrected,phase2
2025,5,>=90,0.0,HMPV,minimal_corrected,phase2
2025,6,<1,,HMPV,minimal_corrected,phase2
2025,6,1-3,,HMPV,minimal_corrected,phase2
2025,6,4-12,,HMPV,minimal_corrected,phase2
2025,6,13-17,,HMPV,minimal_corrected,phase2
2025,6,18-44,,HMPV,minimal_corrected,phase2
2025,6,45-59,0.0,HMPV,minimal_corrected,phase2
2025,6,60-74,0.0,HMPV,minimal_corrected,phase2
2025,6,75-89,2.4390243902439024,HMPV,minimal_corrected,phase2
2025,6,>=90,0.0,HMPV,minimal_corrected,phase2
2025,7,<1,,HMPV,minimal_corrected,phase2
2025,7,1-3,,HMPV,minimal_corrected,phase2
2025,7,4-12,,HMPV,minimal_corrected,phase2
2025,7,13-17,,HMPV,minimal_corrected,phase2
2025,7,18-44,,HMPV,minimal_corrected,phase2
2025,7,45-59,0.0,HMPV,minimal_corrected,phase2
2025,7,60-74,0.0,HMPV,minimal_corrected,phase2
2025,7,75-89,0.0,HMPV,minimal_corrected,phase2
2025,7,>=90,0.0,HMPV,minimal_corrected,phase2
2025,8,<1,,HMPV,minimal_corrected,phase2
2025,8,1-3,,HMPV,minimal_corrected,phase2
2025,8,4-12,,HMPV,minimal_corrected,phase2
2025,8,13-17,,HMPV,minimal_corrected,phase2
2025,8,18-44,,HMPV,minimal_corrected,phase2
2025,8,45-59,,HMPV,minimal_corrected,phase2
2025,8,60-74,0.0,HMPV,minimal_corrected,phase2
2025,8,75-89,0.0,HMPV,minimal_corrected,phase2
2025,8,>=90,0.0,HMPV,minimal_corrected,phase2
2025,9,<1,,HMPV,minimal_corrected,phase2
2025,9,1-3,,HMPV,minimal_corrected,phase2
2025,9,4-12,,HMPV,minimal_corrected,phase2
2025,9,13-17,,HMPV,minimal_corrected,phase2
2025,9,18-44,,HMPV,minimal_corrected,phase2
2025,9,45-59,3.333333333333333,HMPV,minimal_corrected,phase2
2025,9,60-74,0.0,HMPV,minimal_corrected,phase2
2025,9,75-89,2.857142857142857,HMPV,minimal_corrected,phase2
2025,9,>=90,0.0,HMPV,minimal_corrected,phase2
2025,10,<1,,HMPV,minimal_corrected,phase2
2025,10,1-3,,HMPV,minimal_corrected,phase2
2025,10,4-12,,HMPV,minimal_corrected,phase2
2025,10,13-17,,HMPV,minimal_corrected,phase2
2025,10,18-44,,HMPV,minimal_corrected,phase2
2025,10,45-59,,HMPV,minimal_corrected,phase2
2025,10,60-74,3.8461538461538463,HMPV,minimal_corrected,phase2
2025,10,75-89,0.0,HMPV,minimal_corrected,phase2
2025,10,>=90,0.0,HMPV,minimal_corrected,phase2
2025,11,<1,,HMPV,minimal_corrected,phase2
2025,11,1-3,,HMPV,minimal_corrected,phase2
2025,11,4-12,,HMPV,minimal_corrected,phase2
2025,11,13-17,,HMPV,minimal_corrected,phase2
2025,11,18-44,,HMPV,minimal_corrected,phase2
2025,11,45-59,,HMPV,minimal_corrected,phase2
2025,11,60-74,0.0,HMPV,minimal_corrected,phase2
2025,11,75-89,0.0,HMPV,minimal_corrected,phase2
2025,11,>=90,2.7777777777777777,HMPV,minimal_corrected,phase2
2019,2,<1,,HBOV,minimal_corrected,phase2
2019,2,1-3,,HBOV,minimal_corrected,phase2
2019,2,18-44,,HBOV,minimal_corrected,phase2
2019,2,45-59,,HBOV,minimal_corrected,phase2
2019,2,60-74,,HBOV,minimal_corrected,phase2
2019,3,<1,0.0,HBOV,minimal_corrected,phase2
2019,3,1-3,0.0,HBOV,minimal_corrected,phase2
2019,3,4-12,0.0,HBOV,minimal_corrected,phase2
2019,3,13-17,,HBOV,minimal_corrected,phase2
2019,3,18-44,,HBOV,minimal_corrected,phase2
2019,3,45-59,,HBOV,minimal_corrected,phase2
2019,3,60-74,,HBOV,minimal_corrected,phase2
2019,3,75-89,,HBOV,minimal_corrected,phase2
2019,4,<1,0.0,HBOV,minimal_corrected,phase2
2019,4,1-3,0.0,HBOV,minimal_corrected,phase2
2019,4,4-12,0.0,HBOV,minimal_corrected,phase2
2019,4,13-17,,HBOV,minimal_corrected,phase2
2019,4,18-44,,HBOV,minimal_corrected,phase2
2019,4,45-59,,HBOV,minimal_corrected,phase2
2019,4,60-74,,HBOV,minimal_corrected,phase2
2019,4,75-89,0.0,HBOV,minimal_corrected,phase2
2019,4,>=90,,HBOV,minimal_corrected,phase2
2019,5,<1,0.0,HBOV,minimal_corrected,phase2
2019,5,1-3,0.0,HBOV,minimal_corrected,phase2
2019,5,4-12,0.0,HBOV,minimal_corrected,phase2
2019,5,13-17,,HBOV,minimal_corrected,phase2
2019,5,18-44,,HBOV,minimal_corrected,phase2
2019,5,45-59,,HBOV,minimal_corrected,phase2
2019,5,60-74,,HBOV,minimal_corrected,phase2
2019,5,75-89,,HBOV,minimal_corrected,phase2
2019,5,>=90,,HBOV,minimal_corrected,phase2
2019,6,<1,0.0,HBOV,minimal_corrected,phase2
2019,6,1-3,1.1111111111111112,HBOV,minimal_corrected,phase2
2019,6,4-12,0.0,HBOV,minimal_corrected,phase2
2019,6,13-17,,HBOV,minimal_corrected,phase2
2019,6,18-44,,HBOV,minimal_corrected,phase2
2019,6,45-59,,HBOV,minimal_corrected,phase2
2019,6,60-74,,HBOV,minimal_corrected,phase2
2019,6,75-89,0.0,HBOV,minimal_corrected,phase2
2019,6,>=90,,HBOV,minimal_corrected,phase2
2019,7,<1,4.705882352941177,HBOV,minimal_corrected,phase2
2019,7,1-3,4.166666666666666,HBOV,minimal_corrected,phase2
2019,7,4-12,0.0,HBOV,minimal_corrected,phase2
2019,7,13-17,,HBOV,minimal_corrected,phase2
2019,7,18-44,,HBOV,minimal_corrected,phase2
2019,7,45-59,,HBOV,minimal_corrected,phase2
2019,7,60-74,,HBOV,minimal_corrected,phase2
2019,7,75-89,0.0,HBOV,minimal_corrected,phase2
2019,7,>=90,,HBOV,minimal_corrected,phase2
2019,8,<1,4.761904761904762,HBOV,minimal_corrected,phase2
2019,8,1-3,4.245283018867925,HBOV,minimal_corrected,phase2
2019,8,4-12,0.5494505494505495,HBOV,minimal_corrected,phase2
2019,8,13-17,,HBOV,minimal_corrected,phase2
2019,8,18-44,,HBOV,minimal_corrected,phase2
2019,8,45-59,,HBOV,minimal_corrected,phase2
2019,8,60-74,0.0,HBOV,minimal_corrected,phase2
2019,8,75-89,,HBOV,minimal_corrected,phase2
2019,8,>=90,,HBOV,minimal_corrected,phase2
2019,9,<1,3.333333333333333,HBOV,minimal_corrected,phase2
2019,9,1-3,6.896551724137931,HBOV,minimal_corrected,phase2
2019,9,4-12,0.8064516129032258,HBOV,minimal_corrected,phase2
2019,9,13-17,,HBOV,minimal_corrected,phase2
2019,9,18-44,,HBOV,minimal_corrected,phase2
2019,9,45-59,,HBOV,minimal_corrected,phase2
2019,9,60-74,,HBOV,minimal_corrected,phase2
2019,9,75-89,0.0,HBOV,minimal_corrected,phase2
2019,9,>=90,,HBOV,minimal_corrected,phase2
2019,10,<1,5.970149253731343,HBOV,minimal_corrected,phase2
2019,10,1-3,7.6923076923076925,HBOV,minimal_corrected,phase2
2019,10,4-12,0.0,HBOV,minimal_corrected,phase2
2019,10,13-17,,HBOV,minimal_corrected,phase2
2019,10,18-44,,HBOV,minimal_corrected,phase2
2019,10,45-59,,HBOV,minimal_corrected,phase2
2019,10,60-74,,HBOV,minimal_corrected,phase2
2019,10,75-89,,HBOV,minimal_corrected,phase2
2019,10,>=90,,HBOV,minimal_corrected,phase2
2019,11,<1,5.333333333333334,HBOV,minimal_corrected,phase2
2019,11,1-3,12.149532710280374,HBOV,minimal_corrected,phase2
2019,11,4-12,0.0,HBOV,minimal_corrected,phase2
2019,11,13-17,,HBOV,minimal_corrected,phase2
2019,11,18-44,,HBOV,minimal_corrected,phase2
2019,11,45-59,0.0,HBOV,minimal_corrected,phase2
2019,11,60-74,0.0,HBOV,minimal_corrected,phase2
2019,11,75-89,0.0,HBOV,minimal_corrected,phase2
2019,11,>=90,,HBOV,minimal_corrected,phase2
2019,12,<1,5.982905982905983,HBOV,minimal_corrected,phase2
2019,12,1-3,6.7164179104477615,HBOV,minimal_corrected,phase2
2019,12,4-12,0.7692307692307693,HBOV,minimal_corrected,phase2
2019,12,13-17,,HBOV,minimal_corrected,phase2
2019,12,18-44,,HBOV,minimal_corrected,phase2
2019,12,45-59,,HBOV,minimal_corrected,phase2
2019,12,60-74,0.0,HBOV,minimal_corrected,phase2
2019,12,75-89,2.083333333333333,HBOV,minimal_corrected,phase2
2019,12,>=90,,HBOV,minimal_corrected,phase2
2020,1,<1,0.0,HBOV,minimal_corrected,phase2
2020,1,1-3,4.891304347826087,HBOV,minimal_corrected,phase2
2020,1,4-12,0.0,HBOV,minimal_corrected,phase2
2020,1,13-17,,HBOV,minimal_corrected,phase2
2020,1,18-44,0.0,HBOV,minimal_corrected,phase2
2020,1,45-59,0.0,HBOV,minimal_corrected,phase2
2020,1,60-74,0.0,HBOV,minimal_corrected,phase2
2020,1,75-89,0.0,HBOV,minimal_corrected,phase2
2020,1,>=90,0.0,HBOV,minimal_corrected,phase2
2020,2,<1,0.0,HBOV,minimal_corrected,phase2
2020,2,1-3,1.4705882352941175,HBOV,minimal_corrected,phase2
2020,2,4-12,0.0,HBOV,minimal_corrected,phase2
2020,2,13-17,,HBOV,minimal_corrected,phase2
2020,2,18-44,0.3636363636363636,HBOV,minimal_corrected,phase2
2020,2,45-59,0.0,HBOV,minimal_corrected,phase2
2020,2,60-74,0.0,HBOV,minimal_corrected,phase2
2020,2,75-89,0.0,HBOV,minimal_corrected,phase2
2020,2,>=90,0.0,HBOV,minimal_corrected,phase2
2020,3,<1,0.0,HBOV,minimal_corrected,phase2
2020,3,1-3,2.1739130434782608,HBOV,minimal_corrected,phase2
2020,3,4-12,0.0,HBOV,minimal_corrected,phase2
2020,3,13-17,,HBOV,minimal_corrected,phase2
2020,3,18-44,0.0,HBOV,minimal_corrected,phase2
2020,3,45-59,0.0,HBOV,minimal_corrected,phase2
2020,3,60-74,0.0,HBOV,minimal_corrected,phase2
2020,3,75-89,0.0,HBOV,minimal_corrected,phase2
2020,3,>=90,0.0,HBOV,minimal_corrected,phase2
2020,4,<1,0.0,HBOV,minimal_corrected,phase2
2020,4,1-3,3.0303030303030303,HBOV,minimal_corrected,phase2
2020,4,4-12,0.0,HBOV,minimal_corrected,phase2
2020,4,13-17,,HBOV,minimal_corrected,phase2
2020,4,18-44,0.0,HBOV,minimal_corrected,phase2
2020,4,45-59,0.0,HBOV,minimal_corrected,phase2
2020,4,60-74,0.0,HBOV,minimal_corrected,phase2
2020,4,75-89,0.0,HBOV,minimal_corrected,phase2
2020,4,>=90,0.0,HBOV,minimal_corrected,phase2
2020,5,<1,,HBOV,minimal_corrected,phase2
2020,5,1-3,0.0,HBOV,minimal_corrected,phase2
2020,5,4-12,0.0,HBOV,minimal_corrected,phase2
2020,5,13-17,,HBOV,minimal_corrected,phase2
2020,5,18-44,,HBOV,minimal_corrected,phase2
2020,5,45-59,0.0,HBOV,minimal_corrected,phase2
2020,5,60-74,,HBOV,minimal_corrected,phase2
2020,5,75-89,0.0,HBOV,minimal_corrected,phase2
2020,5,>=90,0.0,HBOV,minimal_corrected,phase2
2020,6,<1,0.0,HBOV,minimal_corrected,phase2
2020,6,1-3,2.7777777777777777,HBOV,minimal_corrected,phase2
2020,6,4-12,0.0,HBOV,minimal_corrected,phase2
2020,6,13-17,,HBOV,minimal_corrected,phase2
2020,6,18-44,,HBOV,minimal_corrected,phase2
2020,6,45-59,,HBOV,minimal_corrected,phase2
2020,6,60-74,0.0,HBOV,minimal_corrected,phase2
2020,6,75-89,0.0,HBOV,minimal_corrected,phase2
2020,6,>=90,0.0,HBOV,minimal_corrected,phase2
2020,7,<1,0.0,HBOV,minimal_corrected,phase2
2020,7,1-3,0.0,HBOV,minimal_corrected,phase2
2020,7,4-12,,HBOV,minimal_corrected,phase2
2020,7,13-17,,HBOV,minimal_corrected,phase2
2020,7,18-44,,HBOV,minimal_corrected,phase2
