period,age_group,pathogen,environment,n_months,rho,p_value,q_period,q_age_panel,low_n,status
2019,4-12,ADV,AQI,10,-0.6848484848484848,0.0288827975067327,0.2584250303233983,0.1856751268289963,False,computed_exploratory
2019,4-12,PIV,windlevel,10,-0.1272727272727272,0.7260570147627894,0.9211427661583907,0.9145500735271463,False,computed_exploratory
2019,4-12,PIV,temp,10,-0.1272727272727272,0.7260570147627894,0.9211427661583907,0.9145500735271463,False,computed_exploratory
2019,4-12,PIV,humi,10,0.0909090909090908,0.8027717312071619,0.9211427661583907,0.9145500735271463,False,computed_exploratory
2019,4-12,PIV,PM2.5,10,-0.0303030303030303,0.9337729580941466,0.9890430085732392,0.9772042584706184,False,computed_exploratory
2019,4-12,PIV,PM10,10,-0.103030303030303,0.7769984634438898,0.9211427661583907,0.9145500735271463,False,computed_exploratory
2019,4-12,PIV,NO2,10,-0.103030303030303,0.7769984634438898,0.9211427661583907,0.9145500735271463,False,computed_exploratory
2019,4-12,PIV,SO2,10,-0.0545454545454545,0.8810361811618526,0.9570361073323638,0.9669909305434966,False,computed_exploratory
2019,4-12,PIV,O3,10,-0.006060606060606,0.9867429111949892,1.0,0.9867429111949892,False,computed_exploratory
2019,4-12,PIV,CO,10,-0.0909090909090908,0.8027717312071619,0.9211427661583907,0.9145500735271463,False,computed_exploratory
2019,4-12,PIV,AQI,10,0.006060606060606,0.9867429111949892,1.0,0.9867429111949892,False,computed_exploratory
2019,4-12,HRV,windlevel,10,0.2969696969696969,0.4047016712701569,0.7388096310406082,0.7716432834393774,False,computed_exploratory
2019,4-12,HRV,temp,10,-0.6727272727272726,0.0330412225454377,0.2715913710748846,0.1982473352726262,False,computed_exploratory
2019,4-12,HRV,humi,10,-0.3818181818181818,0.2762553333854359,0.6550787393344795,0.6957869492367841,False,computed_exploratory
2019,4-12,HRV,PM2.5,10,0.709090909090909,0.0216659233675324,0.2302004357800321,0.1499948540829168,False,computed_exploratory
2019,4-12,HRV,PM10,10,0.7212121212121211,0.0185731550894602,0.2302004357800321,0.1499948540829168,False,computed_exploratory
2019,4-12,HRV,NO2,10,0.1757575757575757,0.6271883447764844,0.895983349680692,0.9145500735271463,False,computed_exploratory
2019,4-12,HRV,SO2,10,0.8424242424242423,0.0022200312259168,0.1315674738384987,0.0666009367775052,False,computed_exploratory
2019,4-12,HRV,O3,10,0.4787878787878787,0.1615229280174558,0.4693828677430339,0.5012780524679662,False,computed_exploratory
2019,4-12,HRV,CO,10,0.5636363636363636,0.0897240283170912,0.4013969687869872,0.3845315499303912,False,computed_exploratory
2019,4-12,HRV,AQI,10,0.709090909090909,0.0216659233675324,0.2302004357800321,0.1499948540829168,False,computed_exploratory
2019,4-12,MP,windlevel,10,-0.2848484848484848,0.4250381548921454,0.7388096310406082,0.7716432834393774,False,computed_exploratory
2019,4-12,MP,temp,10,0.709090909090909,0.0216659233675324,0.2302004357800321,0.1499948540829168,False,computed_exploratory
2019,4-12,MP,humi,10,0.3454545454545454,0.3282265114713673,0.6722711680738849,0.6957869492367841,False,computed_exploratory
2019,4-12,MP,PM2.5,10,-0.6242424242424242,0.0537177672171673,0.3261435866756592,0.268588836085837,False,computed_exploratory
2019,4-12,MP,PM10,10,-0.5515151515151515,0.0984011766696349,0.4289282059958448,0.4025502681939612,False,computed_exploratory
2019,4-12,MP,NO2,10,-0.3575757575757575,0.3103760917056799,0.6550787393344795,0.6957869492367841,False,computed_exploratory
2019,4-12,MP,SO2,10,-0.5030303030303029,0.1383336983944919,0.4693828677430339,0.4600991923260161,False,computed_exploratory
2019,4-12,MP,O3,10,-0.1636363636363636,0.6514773427962428,0.9166032341131534,0.9145500735271463,False,computed_exploratory
2019,4-12,MP,CO,10,-0.6606060606060605,0.0375883775714093,0.2778271385712868,0.2114346238391778,False,computed_exploratory
2019,4-12,MP,AQI,10,-0.5151515151515151,0.1275528697032342,0.4693828677430339,0.4591903309316433,False,computed_exploratory
2019,4-12,HMPV,windlevel,10,-0.2779985190491514,0.4367366478305207,0.7388096310406082,0.7716432834393774,False,computed_exploratory
2019,4-12,HMPV,temp,10,-0.1874873733122184,0.6039864983022589,0.8664785207711732,0.9145500735271463,False,computed_exploratory
2019,4-12,HMPV,humi,10,0.2392080280190372,0.5056601006121273,0.7996485312005733,0.8586680953790841,False,computed_exploratory
2019,4-12,HMPV,PM2.5,10,0.3685096647860845,0.2947238371255242,0.6550787393344795,0.6957869492367841,False,computed_exploratory
2019,4-12,HMPV,PM10,10,0.0969762275752853,0.7898482749872355,0.9211427661583907,0.9145500735271463,False,computed_exploratory
2019,4-12,HMPV,NO2,10,0.1616270459588089,0.6555331032057026,0.9166032341131534,0.9145500735271463,False,computed_exploratory
2019,4-12,HMPV,SO2,10,0.3038588464025609,0.3933547444166935,0.7388096310406082,0.7696071086413568,False,computed_exploratory
2019,4-12,HMPV,O3,10,0.3297191737559702,0.3521686608212744,0.7085049981019722,0.7203449880435158,False,computed_exploratory
2019,4-12,HMPV,CO,10,0.3555795011093797,0.3132800248482538,0.6550787393344795,0.6957869492367841,False,computed_exploratory
2019,4-12,HMPV,AQI,10,0.342649337432675,0.3324315424131301,0.6727781215503825,0.6957869492367841,False,computed_exploratory
2019,4-12,HBOV,windlevel,10,0.3504633733153655,0.3207871171095401,0.6650464623002661,0.6957869492367841,False,computed_exploratory
2019,4-12,HBOV,temp,10,0.1565900178643122,0.6657357311128087,0.9166032341131534,0.9145500735271463,False,computed_exploratory
2019,4-12,HBOV,humi,10,-0.3653767083500618,0.299164843623496,0.6550787393344795,0.6957869492367841,False,computed_exploratory
2019,4-12,HBOV,PM2.5,10,-0.0074566675173482,0.9836894467235676,1.0,0.9867429111949892,False,computed_exploratory
2019,4-12,HBOV,PM10,10,-0.1715033528990086,0.6356778727156086,0.9043116180891504,0.9145500735271463,False,computed_exploratory
2019,4-12,HBOV,NO2,10,-0.1565900178643122,0.6657357311128087,0.9166032341131534,0.9145500735271463,False,computed_exploratory
2019,4-12,HBOV,SO2,10,-0.2758966981418834,0.4403555093154673,0.7388096310406082,0.7716432834393774,False,computed_exploratory
2019,4-12,HBOV,O3,10,0.037283337586741,0.91855597301063,0.979025174995656,0.972588677305373,False,computed_exploratory
2019,4-12,HBOV,CO,10,0.2311566930377942,0.5205084159633655,0.8096258519316172,0.8675140266056092,False,computed_exploratory
2019,4-12,HBOV,AQI,10,0.2013300229684014,0.5770120704320141,0.8421305982905984,0.9145500735271463,False,computed_exploratory
2019,13-17,FluA,windlevel,0,,,,,True,low_n_blank
2019,13-17,FluA,temp,0,,,,,True,low_n_blank
2019,13-17,FluA,humi,0,,,,,True,low_n_blank
2019,13-17,FluA,PM2.5,0,,,,,True,low_n_blank
2019,13-17,FluA,PM10,0,,,,,True,low_n_blank
2019,13-17,FluA,NO2,0,,,,,True,low_n_blank
2019,13-17,FluA,SO2,0,,,,,True,low_n_blank
2019,13-17,FluA,O3,0,,,,,True,low_n_blank
2019,13-17,FluA,CO,0,,,,,True,low_n_blank
2019,13-17,FluA,AQI,0,,,,,True,low_n_blank
2019,13-17,FluB,windlevel,0,,,,,True,low_n_blank
2019,13-17,FluB,temp,0,,,,,True,low_n_blank
2019,13-17,FluB,humi,0,,,,,True,low_n_blank
2019,13-17,FluB,PM2.5,0,,,,,True,low_n_blank
2019,13-17,FluB,PM10,0,,,,,True,low_n_blank
2019,13-17,FluB,NO2,0,,,,,True,low_n_blank
2019,13-17,FluB,SO2,0,,,,,True,low_n_blank
2019,13-17,FluB,O3,0,,,,,True,low_n_blank
2019,13-17,FluB,CO,0,,,,,True,low_n_blank
2019,13-17,FluB,AQI,0,,,,,True,low_n_blank
2019,13-17,RSV,windlevel,0,,,,,True,low_n_blank
2019,13-17,RSV,temp,0,,,,,True,low_n_blank
2019,13-17,RSV,humi,0,,,,,True,low_n_blank
2019,13-17,RSV,PM2.5,0,,,,,True,low_n_blank
2019,13-17,RSV,PM10,0,,,,,True,low_n_blank
2019,13-17,RSV,NO2,0,,,,,True,low_n_blank
2019,13-17,RSV,SO2,0,,,,,True,low_n_blank
2019,13-17,RSV,O3,0,,,,,True,low_n_blank
2019,13-17,RSV,CO,0,,,,,True,low_n_blank
2019,13-17,RSV,AQI,0,,,,,True,low_n_blank
2019,13-17,ADV,windlevel,0,,,,,True,low_n_blank
2019,13-17,ADV,temp,0,,,,,True,low_n_blank
2019,13-17,ADV,humi,0,,,,,True,low_n_blank
2019,13-17,ADV,PM2.5,0,,,,,True,low_n_blank
2019,13-17,ADV,PM10,0,,,,,True,low_n_blank
2019,13-17,ADV,NO2,0,,,,,True,low_n_blank
2019,13-17,ADV,SO2,0,,,,,True,low_n_blank
2019,13-17,ADV,O3,0,,,,,True,low_n_blank
2019,13-17,ADV,CO,0,,,,,True,low_n_blank
2019,13-17,ADV,AQI,0,,,,,True,low_n_blank
2019,13-17,PIV,windlevel,0,,,,,True,low_n_blank
2019,13-17,PIV,temp,0,,,,,True,low_n_blank
2019,13-17,PIV,humi,0,,,,,True,low_n_blank
2019,13-17,PIV,PM2.5,0,,,,,True,low_n_blank
2019,13-17,PIV,PM10,0,,,,,True,low_n_blank
2019,13-17,PIV,NO2,0,,,,,True,low_n_blank
2019,13-17,PIV,SO2,0,,,,,True,low_n_blank
2019,13-17,PIV,O3,0,,,,,True,low_n_blank
2019,13-17,PIV,CO,0,,,,,True,low_n_blank
2019,13-17,PIV,AQI,0,,,,,True,low_n_blank
2019,13-17,HRV,windlevel,0,,,,,True,low_n_blank
2019,13-17,HRV,temp,0,,,,,True,low_n_blank
2019,13-17,HRV,humi,0,,,,,True,low_n_blank
2019,13-17,HRV,PM2.5,0,,,,,True,low_n_blank
2019,13-17,HRV,PM10,0,,,,,True,low_n_blank
2019,13-17,HRV,NO2,0,,,,,True,low_n_blank
2019,13-17,HRV,SO2,0,,,,,True,low_n_blank
2019,13-17,HRV,O3,0,,,,,True,low_n_blank
2019,13-17,HRV,CO,0,,,,,True,low_n_blank
2019,13-17,HRV,AQI,0,,,,,True,low_n_blank
2019,13-17,MP,windlevel,0,,,,,True,low_n_blank
2019,13-17,MP,temp,0,,,,,True,low_n_blank
2019,13-17,MP,humi,0,,,,,True,low_n_blank
2019,13-17,MP,PM2.5,0,,,,,True,low_n_blank
2019,13-17,MP,PM10,0,,,,,True,low_n_blank
2019,13-17,MP,NO2,0,,,,,True,low_n_blank
2019,13-17,MP,SO2,0,,,,,True,low_n_blank
2019,13-17,MP,O3,0,,,,,True,low_n_blank
2019,13-17,MP,CO,0,,,,,True,low_n_blank
2019,13-17,MP,AQI,0,,,,,True,low_n_blank
2019,13-17,HMPV,windlevel,0,,,,,True,low_n_blank
2019,13-17,HMPV,temp,0,,,,,True,low_n_blank
2019,13-17,HMPV,humi,0,,,,,True,low_n_blank
2019,13-17,HMPV,PM2.5,0,,,,,True,low_n_blank
2019,13-17,HMPV,PM10,0,,,,,True,low_n_blank
2019,13-17,HMPV,NO2,0,,,,,True,low_n_blank
2019,13-17,HMPV,SO2,0,,,,,True,low_n_blank
2019,13-17,HMPV,O3,0,,,,,True,low_n_blank
2019,13-17,HMPV,CO,0,,,,,True,low_n_blank
2019,13-17,HMPV,AQI,0,,,,,True,low_n_blank
2019,13-17,HBOV,windlevel,0,,,,,True,low_n_blank
2019,13-17,HBOV,temp,0,,,,,True,low_n_blank
2019,13-17,HBOV,humi,0,,,,,True,low_n_blank
2019,13-17,HBOV,PM2.5,0,,,,,True,low_n_blank
2019,13-17,HBOV,PM10,0,,,,,True,low_n_blank
2019,13-17,HBOV,NO2,0,,,,,True,low_n_blank
2019,13-17,HBOV,SO2,0,,,,,True,low_n_blank
2019,13-17,HBOV,O3,0,,,,,True,low_n_blank
2019,13-17,HBOV,CO,0,,,,,True,low_n_blank
2019,13-17,HBOV,AQI,0,,,,,True,low_n_blank
2019,18-44,FluA,windlevel,0,,,,,True,low_n_blank
2019,18-44,FluA,temp,0,,,,,True,low_n_blank
2019,18-44,FluA,humi,0,,,,,True,low_n_blank
2019,18-44,FluA,PM2.5,0,,,,,True,low_n_blank
2019,18-44,FluA,PM10,0,,,,,True,low_n_blank
2019,18-44,FluA,NO2,0,,,,,True,low_n_blank
2019,18-44,FluA,SO2,0,,,,,True,low_n_blank
2019,18-44,FluA,O3,0,,,,,True,low_n_blank
2019,18-44,FluA,CO,0,,,,,True,low_n_blank
2019,18-44,FluA,AQI,0,,,,,True,low_n_blank
2019,18-44,FluB,windlevel,0,,,,,True,low_n_blank
2019,18-44,FluB,temp,0,,,,,True,low_n_blank
2019,18-44,FluB,humi,0,,,,,True,low_n_blank
2019,18-44,FluB,PM2.5,0,,,,,True,low_n_blank
2019,18-44,FluB,PM10,0,,,,,True,low_n_blank
2019,18-44,FluB,NO2,0,,,,,True,low_n_blank
2019,18-44,FluB,SO2,0,,,,,True,low_n_blank
2019,18-44,FluB,O3,0,,,,,True,low_n_blank
2019,18-44,FluB,CO,0,,,,,True,low_n_blank
2019,18-44,FluB,AQI,0,,,,,True,low_n_blank
2019,18-44,RSV,windlevel,0,,,,,True,low_n_blank
2019,18-44,RSV,temp,0,,,,,True,low_n_blank
2019,18-44,RSV,humi,0,,,,,True,low_n_blank
2019,18-44,RSV,PM2.5,0,,,,,True,low_n_blank
2019,18-44,RSV,PM10,0,,,,,True,low_n_blank
2019,18-44,RSV,NO2,0,,,,,True,low_n_blank
2019,18-44,RSV,SO2,0,,,,,True,low_n_blank
2019,18-44,RSV,O3,0,,,,,True,low_n_blank
2019,18-44,RSV,CO,0,,,,,True,low_n_blank
2019,18-44,RSV,AQI,0,,,,,True,low_n_blank
2019,18-44,ADV,windlevel,0,,,,,True,low_n_blank
2019,18-44,ADV,temp,0,,,,,True,low_n_blank
2019,18-44,ADV,humi,0,,,,,True,low_n_blank
2019,18-44,ADV,PM2.5,0,,,,,True,low_n_blank
2019,18-44,ADV,PM10,0,,,,,True,low_n_blank
2019,18-44,ADV,NO2,0,,,,,True,low_n_blank
2019,18-44,ADV,SO2,0,,,,,True,low_n_blank
2019,18-44,ADV,O3,0,,,,,True,low_n_blank
2019,18-44,ADV,CO,0,,,,,True,low_n_blank
2019,18-44,ADV,AQI,0,,,,,True,low_n_blank
2019,18-44,PIV,windlevel,0,,,,,True,low_n_blank
2019,18-44,PIV,temp,0,,,,,True,low_n_blank
2019,18-44,PIV,humi,0,,,,,True,low_n_blank
2019,18-44,PIV,PM2.5,0,,,,,True,low_n_blank
2019,18-44,PIV,PM10,0,,,,,True,low_n_blank
2019,18-44,PIV,NO2,0,,,,,True,low_n_blank
2019,18-44,PIV,SO2,0,,,,,True,low_n_blank
2019,18-44,PIV,O3,0,,,,,True,low_n_blank
2019,18-44,PIV,CO,0,,,,,True,low_n_blank
2019,18-44,PIV,AQI,0,,,,,True,low_n_blank
2019,18-44,HRV,windlevel,0,,,,,True,low_n_blank
2019,18-44,HRV,temp,0,,,,,True,low_n_blank
2019,18-44,HRV,humi,0,,,,,True,low_n_blank
2019,18-44,HRV,PM2.5,0,,,,,True,low_n_blank
2019,18-44,HRV,PM10,0,,,,,True,low_n_blank
2019,18-44,HRV,NO2,0,,,,,True,low_n_blank
2019,18-44,HRV,SO2,0,,,,,True,low_n_blank
2019,18-44,HRV,O3,0,,,,,True,low_n_blank
2019,18-44,HRV,CO,0,,,,,True,low_n_blank
2019,18-44,HRV,AQI,0,,,,,True,low_n_blank
2019,18-44,MP,windlevel,0,,,,,True,low_n_blank
2019,18-44,MP,temp,0,,,,,True,low_n_blank
2019,18-44,MP,humi,0,,,,,True,low_n_blank
2019,18-44,MP,PM2.5,0,,,,,True,low_n_blank
2019,18-44,MP,PM10,0,,,,,True,low_n_blank
2019,18-44,MP,NO2,0,,,,,True,low_n_blank
2019,18-44,MP,SO2,0,,,,,True,low_n_blank
2019,18-44,MP,O3,0,,,,,True,low_n_blank
2019,18-44,MP,CO,0,,,,,True,low_n_blank
2019,18-44,MP,AQI,0,,,,,True,low_n_blank
2019,18-44,HMPV,windlevel,0,,,,,True,low_n_blank
2019,18-44,HMPV,temp,0,,,,,True,low_n_blank
2019,18-44,HMPV,humi,0,,,,,True,low_n_blank
2019,18-44,HMPV,PM2.5,0,,,,,True,low_n_blank
2019,18-44,HMPV,PM10,0,,,,,True,low_n_blank
2019,18-44,HMPV,NO2,0,,,,,True,low_n_blank
2019,18-44,HMPV,SO2,0,,,,,True,low_n_blank
2019,18-44,HMPV,O3,0,,,,,True,low_n_blank
2019,18-44,HMPV,CO,0,,,,,True,low_n_blank
2019,18-44,HMPV,AQI,0,,,,,True,low_n_blank
2019,18-44,HBOV,windlevel,0,,,,,True,low_n_blank
2019,18-44,HBOV,temp,0,,,,,True,low_n_blank
2019,18-44,HBOV,humi,0,,,,,True,low_n_blank
2019,18-44,HBOV,PM2.5,0,,,,,True,low_n_blank
2019,18-44,HBOV,PM10,0,,,,,True,low_n_blank
2019,18-44,HBOV,NO2,0,,,,,True,low_n_blank
2019,18-44,HBOV,SO2,0,,,,,True,low_n_blank
2019,18-44,HBOV,O3,0,,,,,True,low_n_blank
2019,18-44,HBOV,CO,0,,,,,True,low_n_blank
2019,18-44,HBOV,AQI,0,,,,,True,low_n_blank
2019,45-59,FluA,windlevel,1,,,,,True,low_n_blank
2019,45-59,FluA,temp,1,,,,,True,low_n_blank
2019,45-59,FluA,humi,1,,,,,True,low_n_blank
2019,45-59,FluA,PM2.5,1,,,,,True,low_n_blank
2019,45-59,FluA,PM10,1,,,,,True,low_n_blank
2019,45-59,FluA,NO2,1,,,,,True,low_n_blank
2019,45-59,FluA,SO2,1,,,,,True,low_n_blank
2019,45-59,FluA,O3,1,,,,,True,low_n_blank
2019,45-59,FluA,CO,1,,,,,True,low_n_blank
2019,45-59,FluA,AQI,1,,,,,True,low_n_blank
2019,45-59,FluB,windlevel,1,,,,,True,low_n_blank
2019,45-59,FluB,temp,1,,,,,True,low_n_blank
2019,45-59,FluB,humi,1,,,,,True,low_n_blank
2019,45-59,FluB,PM2.5,1,,,,,True,low_n_blank
2019,45-59,FluB,PM10,1,,,,,True,low_n_blank
2019,45-59,FluB,NO2,1,,,,,True,low_n_blank
2019,45-59,FluB,SO2,1,,,,,True,low_n_blank
2019,45-59,FluB,O3,1,,,,,True,low_n_blank
2019,45-59,FluB,CO,1,,,,,True,low_n_blank
2019,45-59,FluB,AQI,1,,,,,True,low_n_blank
2019,45-59,RSV,windlevel,1,,,,,True,low_n_blank
2019,45-59,RSV,temp,1,,,,,True,low_n_blank
2019,45-59,RSV,humi,1,,,,,True,low_n_blank
2019,45-59,RSV,PM2.5,1,,,,,True,low_n_blank
2019,45-59,RSV,PM10,1,,,,,True,low_n_blank
2019,45-59,RSV,NO2,1,,,,,True,low_n_blank
2019,45-59,RSV,SO2,1,,,,,True,low_n_blank
2019,45-59,RSV,O3,1,,,,,True,low_n_blank
2019,45-59,RSV,CO,1,,,,,True,low_n_blank
2019,45-59,RSV,AQI,1,,,,,True,low_n_blank
2019,45-59,ADV,windlevel,1,,,,,True,low_n_blank
2019,45-59,ADV,temp,1,,,,,True,low_n_blank
2019,45-59,ADV,humi,1,,,,,True,low_n_blank
2019,45-59,ADV,PM2.5,1,,,,,True,low_n_blank
2019,45-59,ADV,PM10,1,,,,,True,low_n_blank
2019,45-59,ADV,NO2,1,,,,,True,low_n_blank
2019,45-59,ADV,SO2,1,,,,,True,low_n_blank
2019,45-59,ADV,O3,1,,,,,True,low_n_blank
2019,45-59,ADV,CO,1,,,,,True,low_n_blank
2019,45-59,ADV,AQI,1,,,,,True,low_n_blank
2019,45-59,PIV,windlevel,1,,,,,True,low_n_blank
2019,45-59,PIV,temp,1,,,,,True,low_n_blank
2019,45-59,PIV,humi,1,,,,,True,low_n_blank
2019,45-59,PIV,PM2.5,1,,,,,True,low_n_blank
2019,45-59,PIV,PM10,1,,,,,True,low_n_blank
2019,45-59,PIV,NO2,1,,,,,True,low_n_blank
2019,45-59,PIV,SO2,1,,,,,True,low_n_blank
2019,45-59,PIV,O3,1,,,,,True,low_n_blank
2019,45-59,PIV,CO,1,,,,,True,low_n_blank
2019,45-59,PIV,AQI,1,,,,,True,low_n_blank
2019,45-59,HRV,windlevel,1,,,,,True,low_n_blank
2019,45-59,HRV,temp,1,,,,,True,low_n_blank
2019,45-59,HRV,humi,1,,,,,True,low_n_blank
2019,45-59,HRV,PM2.5,1,,,,,True,low_n_blank
2019,45-59,HRV,PM10,1,,,,,True,low_n_blank
2019,45-59,HRV,NO2,1,,,,,True,low_n_blank
2019,45-59,HRV,SO2,1,,,,,True,low_n_blank
2019,45-59,HRV,O3,1,,,,,True,low_n_blank
2019,45-59,HRV,CO,1,,,,,True,low_n_blank
2019,45-59,HRV,AQI,1,,,,,True,low_n_blank
2019,45-59,MP,windlevel,1,,,,,True,low_n_blank
2019,45-59,MP,temp,1,,,,,True,low_n_blank
2019,45-59,MP,humi,1,,,,,True,low_n_blank
2019,45-59,MP,PM2.5,1,,,,,True,low_n_blank
2019,45-59,MP,PM10,1,,,,,True,low_n_blank
2019,45-59,MP,NO2,1,,,,,True,low_n_blank
2019,45-59,MP,SO2,1,,,,,True,low_n_blank
2019,45-59,MP,O3,1,,,,,True,low_n_blank
2019,45-59,MP,CO,1,,,,,True,low_n_blank
2019,45-59,MP,AQI,1,,,,,True,low_n_blank
2019,45-59,HMPV,windlevel,1,,,,,True,low_n_blank
2019,45-59,HMPV,temp,1,,,,,True,low_n_blank
2019,45-59,HMPV,humi,1,,,,,True,low_n_blank
2019,45-59,HMPV,PM2.5,1,,,,,True,low_n_blank
2019,45-59,HMPV,PM10,1,,,,,True,low_n_blank
2019,45-59,HMPV,NO2,1,,,,,True,low_n_blank
2019,45-59,HMPV,SO2,1,,,,,True,low_n_blank
2019,45-59,HMPV,O3,1,,,,,True,low_n_blank
2019,45-59,HMPV,CO,1,,,,,True,low_n_blank
2019,45-59,HMPV,AQI,1,,,,,True,low_n_blank
2019,45-59,HBOV,windlevel,1,,,,,True,low_n_blank
2019,45-59,HBOV,temp,1,,,,,True,low_n_blank
2019,45-59,HBOV,humi,1,,,,,True,low_n_blank
2019,45-59,HBOV,PM2.5,1,,,,,True,low_n_blank
2019,45-59,HBOV,PM10,1,,,,,True,low_n_blank
